numero_gaceta,entidad,fecha_publicacion,pagina_en_web,url,pagina
497,Senado de la República,2021-05-26,22,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_497.pdf,13
498,Senado de la República,2021-05-26,22,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_498.pdf,17
499,Senado de la República,2021-05-26,22,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_499.pdf,16
500,Senado de la República,2021-05-26,22,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_500.pdf,25
501,Senado de la República,2021-05-26,22,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_501.pdf,33
502,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_502.pdf,84
503,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_503.pdf,47
504,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_504.pdf,31
505,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_505.pdf,49
506,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_506.pdf,35
507,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_507.pdf,16
508,Senado de la República,2021-05-26,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_508.pdf,31
509,Senado de la República,2021-05-27,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_509.pdf,54
510,Senado de la República,2021-05-27,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_510.pdf,30
511,Senado de la República,2021-05-27,21,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_511.pdf,32
512,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_512.pdf,26
513,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_513.pdf,26
514,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_514.pdf,41
515,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_515.pdf,26
516,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_516.pdf,16
517,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_517.pdf,11
518,Senado de la República,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_518.pdf,24
519,Senado de la República,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_519.pdf,23
520,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_520.pdf,10
521,Cámara de Representantes,2021-05-28,20,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_521.pdf,28
523,Cámara de Representantes,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_523.pdf,48
524,Cámara de Representantes,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_524.pdf,65
526,Senado de la República,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_526.pdf,43
527,Senado de la República,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_527.pdf,56
528,Senado de la República,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_528.pdf,16
529,Cámara de Representantes,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_529.pdf,25
530,Cámara de Representantes,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_530.pdf,40
531,Cámara de Representantes,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_531.pdf,35
532,Senado de la República,2021-05-28,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_532.pdf,17
533,Senado de la República,2021-05-31,19,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_533.pdf,14
534,Senado de la República,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_534.pdf,37
535,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_535.pdf,31
536,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_536.pdf,78
537,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_537.pdf,27
539,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_539.pdf,18
541,Senado de la República,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_541.pdf,20
542,Senado de la República,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_542.pdf,6
543,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_543.pdf,20
544,Cámara de Representantes,2021-05-31,18,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_544.pdf,9
545,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_545.pdf,12
546,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_546.pdf,23
547,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_547.pdf,49
548,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_548.pdf,5
549,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_549.pdf,54
550,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_550.pdf,145
551,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_551.pdf,23
552,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_552.pdf,44
554,Senado de la República,2021-05-31,17,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_554.pdf,12
555,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_555.pdf,10
556,Cámara de Representantes,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_556.pdf,29
557,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_557.pdf,12
558,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_558.pdf,24
559,Cámara de Representantes,2021-06-02,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_559.pdf,27
560,Cámara de Representantes,2021-06-02,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_560.pdf,30
561,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_561.pdf,12
562,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_562.pdf,13
563,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_563.pdf,7
564,Senado de la República,2021-06-01,16,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_564.pdf,5
565,Cámara de Representantes,2021-06-02,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_565.pdf,20
566,Cámara de Representantes,2021-06-02,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_566.pdf,16
567,Senado de la República,2021-06-03,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_567.pdf,23
568,Senado de la República,2021-06-03,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_568.pdf,23
569,Senado de la República,2021-06-03,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_569.pdf,23
570,Senado de la República,2021-06-03,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_570.pdf,20
572,Senado de la República,2021-06-04,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_572.pdf,7
573,Cámara de Representantes,2021-06-04,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_573.pdf,22
574,Cámara de Representantes,2021-06-04,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_574.pdf,22
575,Cámara de Representantes,2021-06-04,15,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_575.pdf,18
576,Cámara de Representantes,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_576.pdf,15
577,Senado de la República,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_577.pdf,13
578,Cámara de Representantes,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_578.pdf,34
579,Cámara de Representantes,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_579.pdf,19
580,Cámara de Representantes,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_580.pdf,24
581,Senado de la República,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_581.pdf,17
582,Senado de la República,2021-06-04,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_582.pdf,74
583,Senado de la República,2021-06-05,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_583.pdf,81
584,Cámara de Representantes,2021-06-07,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_584.pdf,19
585,Senado de la República,2021-06-08,14,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_585.pdf,24
588,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_588.pdf,24
589,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_589.pdf,28
592,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_592.pdf,22
593,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_593.pdf,25
594,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_594.pdf,21
595,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_595.pdf,14
596,Senado de la República,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_596.pdf,8
597,Cámara de Representantes,2021-06-08,13,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_597.pdf,32
598,Cámara de Representantes,2021-06-08,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_598.pdf,31
599,Senado de la República,2021-06-08,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_599.pdf,6
600,Senado de la República,2021-06-08,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_600.pdf,49
601,Senado de la República,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_601.pdf,16
602,Senado de la República,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_602.pdf,26
603,Cámara de Representantes,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_603.pdf,34
604,Senado de la República,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_604.pdf,46
605,Senado de la República,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_605.pdf,60
606,Cámara de Representantes,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_606.pdf,20
607,Senado de la República,2021-06-09,12,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_607.pdf,45
608,Senado de la República,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_608.pdf,17
609,Senado de la República,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_609.pdf,14
610,Cámara de Representantes,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_610.pdf,30
611,Cámara de Representantes,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_611.pdf,59
612,Cámara de Representantes,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_612.pdf,20
613,Cámara de Representantes,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_613.pdf,28
614,Senado de la República,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_614.pdf,12
615,Cámara de Representantes,2021-06-09,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_615.pdf,9
616,Senado de la República,2021-06-10,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_616.pdf,7
617,Cámara de Representantes,2021-06-10,11,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_617.pdf,24
618,Senado de la República,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_618.pdf,7
619,Senado de la República,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_619.pdf,23
620,Senado de la República,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_620.pdf,18
621,Senado de la República,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_621.pdf,4
624,Senado de la República,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_624.pdf,27
625,Cámara de Representantes,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_625.pdf,8
626,Cámara de Representantes,2021-06-10,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_626.pdf,71
627,Senado de la República,2021-06-11,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_627.pdf,20
628,Cámara de Representantes,2021-06-11,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_628.pdf,51
629,Cámara de Representantes,2021-06-11,10,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_629.pdf,58
630,Cámara de Representantes,2021-06-11,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_630.pdf,14
631,Senado de la República,2021-06-11,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_631.pdf,9
632,Senado de la República,2021-06-11,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_632.pdf,51
633,Senado de la República,2021-06-11,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_633.pdf,16
634,Senado de la República,2021-06-11,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_634.pdf,26
635,Senado de la República,2021-06-15,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_635.pdf,54
636,Senado de la República,2021-06-15,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_636.pdf,19
637,Senado de la República,2021-06-15,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_637.pdf,19
638,Senado de la República,2021-06-15,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_638.pdf,45
639,Senado de la República,2021-06-15,9,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_639.pdf,11
640,Cámara de Representantes,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_640.pdf,26
641,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_641.pdf,19
642,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_642.pdf,8
643,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_643.pdf,8
644,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_644.pdf,21
645,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_645.pdf,41
646,Senado de la República,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_646.pdf,6
647,Cámara de Representantes,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_647.pdf,7
648,Cámara de Representantes,2021-06-15,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_648.pdf,62
649,Senado de la República,2021-06-16,8,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_649.pdf,29
650,Cámara de Representantes,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_650.pdf,19
651,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_651.pdf,8
652,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_652.pdf,7
653,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_653.pdf,9
654,Cámara de Representantes,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_654.pdf,21
655,Cámara de Representantes,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_655.pdf,23
656,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_656.pdf,14
657,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_657.pdf,15
658,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_658.pdf,18
659,Senado de la República,2021-06-16,7,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_659.pdf,51
660,Senado de la República,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_660.pdf,50
661,Cámara de Representantes,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_661.pdf,8
662,Senado de la República,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_662.pdf,7
663,Senado de la República,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_663.pdf,10
664,Senado de la República,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_664.pdf,26
665,Cámara de Representantes,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_665.pdf,53
666,Cámara de Representantes,2021-06-16,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_666.pdf,8
667,Senado de la República,2021-06-17,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_667.pdf,6
668,Senado de la República,2021-06-17,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_668.pdf,53
669,Cámara de Representantes,2021-06-17,6,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_669.pdf,5
670,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_670.pdf,26
671,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_671.pdf,9
672,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_672.pdf,8
673,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_673.pdf,29
674,Cámara de Representantes,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_674.pdf,6
675,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_675.pdf,10
676,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_676.pdf,9
677,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_677.pdf,31
678,Cámara de Representantes,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_678.pdf,9
679,Senado de la República,2021-06-17,5,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_679.pdf,13
680,Cámara de Representantes,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_680.pdf,5
681,Senado de la República,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_681.pdf,8
682,Cámara de Representantes,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_682.pdf,25
683,Senado de la República,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_683.pdf,29
684,Senado de la República,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_684.pdf,17
685,Cámara de Representantes,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_685.pdf,31
686,Cámara de Representantes,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_686.pdf,23
687,Senado de la República,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_687.pdf,15
689,Cámara de Representantes,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_689.pdf,22
690,Senado de la República,2021-06-17,4,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_690.pdf,7
691,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_691.pdf,41
692,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_692.pdf,7
693,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_693.pdf,13
694,Cámara de Representantes,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_694.pdf,11
695,Cámara de Representantes,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_695.pdf,31
696,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_696.pdf,15
697,Cámara de Representantes,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_697.pdf,17
698,Cámara de Representantes,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_698.pdf,13
699,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_699.pdf,15
700,Senado de la República,2021-06-18,3,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_700.pdf,13
701,Cámara de Representantes,2021-06-18,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_701.pdf,7
702,Senado de la República,2021-06-18,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_702.pdf,23
704,Senado de la República,2021-06-18,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_704.pdf,7
706,Senado de la República,2021-06-18,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_706.pdf,5
707,Cámara de Representantes,2021-06-19,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_707.pdf,32
708,Cámara de Representantes,2021-06-19,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_708.pdf,30
709,Cámara de Representantes,2021-06-19,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_709.pdf,10
710,Senado de la República,2021-06-19,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_710.pdf,11
711,Cámara de Representantes,2021-06-19,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_711.pdf,11
712,Senado de la República,2021-06-21,2,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_712.pdf,3
713,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_713.pdf,21
714,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_714.pdf,32
715,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_715.pdf,50
716,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_716.pdf,15
717,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_717.pdf,36
718,Senado de la República,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_718.pdf,10
720,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_720.pdf,4
721,Cámara de Representantes,2021-06-21,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_721.pdf,10
722,Senado de la República,2021-06-22,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_722.pdf,81
728,Senado de la República,2021-06-23,1,http://s3-us-west-1.amazonaws.com/gacetas/gaceta_728.pdf,3
